id,ensembl_gene,symbol,entrez_id,transcript_type
ENST00000338130,ENSG00000124588,NQO2,4835,protein_coding
ENST00000380441,ENSG00000124588,NQO2,4835,protein_coding
ENST00000380455,ENSG00000124588,NQO2,4835,protein_coding
ENST00000380454,ENSG00000124588,NQO2,4835,protein_coding
ENST00000380430,ENSG00000124588,NQO2,4835,protein_coding
ENST00000606474,ENSG00000124588,NQO2,4835,protein_coding
ENST00000264870,ENSG00000124491,F13A1,2162,protein_coding
ENST00000445223,ENSG00000124491,F13A1,2162,protein_coding
ENST00000479211,ENSG00000124491,F13A1,2162,retained_intron
ENST00000414279,ENSG00000124491,F13A1,2162,protein_coding
ENST00000431222,ENSG00000124491,F13A1,2162,protein_coding
ENST00000451619,ENSG00000124491,F13A1,2162,protein_coding
ENST00000379802,ENSG00000096696,DSP,1832,protein_coding
ENST00000418664,ENSG00000096696,DSP,1832,protein_coding
ENST00000506617,ENSG00000096696,DSP,1832,retained_intron
ENST00000541412,ENSG00000111843,TMEM14C,51522,protein_coding
ENST00000229563,ENSG00000111843,TMEM14C,51522,protein_coding
ENST00000466421,ENSG00000111843,TMEM14C,51522,processed_transcript
ENST00000467415,ENSG00000111843,TMEM14C,51522,processed_transcript
ENST00000495549,ENSG00000111843,TMEM14C,51522,processed_transcript
ENST00000332995,ENSG00000112137,PHACTR1,221692,protein_coding
ENST00000379350,ENSG00000112137,PHACTR1,221692,protein_coding
ENST00000379348,ENSG00000112137,PHACTR1,221692,protein_coding
ENST00000406205,ENSG00000112137,PHACTR1,221692,protein_coding
ENST00000482982,ENSG00000112137,PHACTR1,221692,processed_transcript
ENST00000415087,ENSG00000112137,PHACTR1,221692,protein_coding
ENST00000434977,ENSG00000112137,PHACTR1,221692,protein_coding
ENST00000489548,ENSG00000112137,PHACTR1,221692,processed_transcript
ENST00000379335,ENSG00000112137,PHACTR1,221692,protein_coding
ENST00000379329,ENSG00000112137,PHACTR1,221692,protein_coding
ENST00000481706,ENSG00000112137,PHACTR1,221692,processed_transcript
ENST00000344537,ENSG00000047579,DTNBP1,84062,protein_coding
ENST00000462989,ENSG00000047579,DTNBP1,84062,protein_coding
ENST00000510395,ENSG00000047579,DTNBP1,84062,nonsense_mediated_decay
ENST00000622898,ENSG00000047579,DTNBP1,84062,protein_coding
ENST00000355917,ENSG00000047579,DTNBP1,84062,protein_coding
ENST00000515875,ENSG00000047579,DTNBP1,84062,nonsense_mediated_decay
ENST00000513680,ENSG00000047579,DTNBP1,84062,nonsense_mediated_decay
ENST00000509674,ENSG00000047579,DTNBP1,84062,protein_coding
ENST00000338950,ENSG00000047579,DTNBP1,84062,protein_coding
ENST00000506844,ENSG00000047579,DTNBP1,84062,nonsense_mediated_decay
ENST00000514651,ENSG00000047579,DTNBP1,84062,retained_intron
ENST00000511762,ENSG00000047579,DTNBP1,84062,protein_coding
ENST00000356840,ENSG00000007944,MYLIP,29116,protein_coding
ENST00000349606,ENSG00000007944,MYLIP,29116,protein_coding
ENST00000244573,ENSG00000124610,HIST1H1A,3024,protein_coding
ENST00000613854,ENSG00000275714,HIST1H3A,8350,protein_coding
ENST00000469230,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000490025,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000356709,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000467485,ENSG00000124508,BTN2A2,10385,retained_intron
ENST00000352867,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000493275,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000472507,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000482536,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000432533,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000482842,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000482636,ENSG00000124508,BTN2A2,10385,retained_intron
ENST00000471116,ENSG00000124508,BTN2A2,10385,nonsense_mediated_decay
ENST00000416795,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000494184,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000483410,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000495632,ENSG00000124508,BTN2A2,10385,protein_coding
ENST00000541522,ENSG00000112763,BTN2A1,11120,protein_coding
ENST00000377600,ENSG00000112763,BTN2A1,11120,nonsense_mediated_decay
ENST00000312541,ENSG00000112763,BTN2A1,11120,protein_coding
ENST00000493173,ENSG00000112763,BTN2A1,11120,protein_coding
ENST00000429381,ENSG00000112763,BTN2A1,11120,protein_coding
ENST00000469185,ENSG00000112763,BTN2A1,11120,protein_coding
ENST00000480218,ENSG00000112763,BTN2A1,11120,protein_coding
ENST00000340487,ENSG00000196812,ZSCAN16,80345,protein_coding
ENST00000377294,ENSG00000187626,ZKSCAN4,387032,protein_coding
ENST00000377171,ENSG00000204702,OR2J1,442185,polymorphic_pseudogene
ENST00000377154,ENSG00000243729,OR5V1,81696,protein_coding
ENST00000543825,ENSG00000243729,OR5V1,81696,protein_coding
ENST00000396806,ENSG00000112462,OR12D3,81797,protein_coding
ENST00000623183,ENSG00000280236,OR12D2,26529,polymorphic_pseudogene
ENST00000623508,ENSG00000280236,OR12D2,26529,protein_coding
ENST00000514827,ENSG00000251608,OR12D1,NA,polymorphic_pseudogene
ENST00000377148,ENSG00000204694,OR11A1,26531,protein_coding
ENST00000377149,ENSG00000204694,OR11A1,26531,protein_coding
ENST00000377147,ENSG00000204694,OR11A1,26531,protein_coding
ENST00000444197,ENSG00000206474,OR10C1,442194,polymorphic_pseudogene
ENST00000622521,ENSG00000206474,OR10C1,442194,protein_coding
ENST00000376406,ENSG00000137337,MDC1,9656,protein_coding
ENST00000489540,ENSG00000137337,MDC1,9656,retained_intron
ENST00000417033,ENSG00000137337,MDC1,9656,protein_coding
ENST00000492462,ENSG00000137337,MDC1,9656,retained_intron
ENST00000494654,ENSG00000137337,MDC1,9656,processed_transcript
ENST00000613547,ENSG00000137337,MDC1,9656,protein_coding
ENST00000416571,ENSG00000137337,MDC1,9656,protein_coding
ENST00000425072,ENSG00000137337,MDC1,9656,protein_coding
ENST00000422266,ENSG00000137337,MDC1,9656,protein_coding
ENST00000376007,ENSG00000204469,PRRC2A,7916,protein_coding
ENST00000469577,ENSG00000204469,PRRC2A,7916,processed_transcript
ENST00000376033,ENSG00000204469,PRRC2A,7916,protein_coding
ENST00000464079,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000464890,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000483470,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000460302,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000484787,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000469501,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000487089,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000487839,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000492691,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000462617,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000482441,ENSG00000204469,PRRC2A,7916,retained_intron
ENST00000375911,ENSG00000204439,C6orf47,57827,protein_coding
ENST00000375640,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000375641,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000375639,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000375638,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000375635,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000375642,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000614363,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000395789,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000375633,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000395788,ENSG00000204387,C6orf48,50854,protein_coding
ENST00000375394,ENSG00000204351,SKIV2L,6499,protein_coding
ENST00000488648,ENSG00000204351,SKIV2L,6499,processed_transcript
ENST00000465703,ENSG00000204351,SKIV2L,6499,retained_intron
ENST00000461073,ENSG00000204351,SKIV2L,6499,nonsense_mediated_decay
ENST00000474839,ENSG00000204351,SKIV2L,6499,nonsense_mediated_decay
ENST00000492900,ENSG00000204351,SKIV2L,6499,retained_intron
ENST00000628157,ENSG00000204351,SKIV2L,6499,protein_coding
ENST00000466290,ENSG00000204351,SKIV2L,6499,retained_intron
ENST00000461915,ENSG00000204351,SKIV2L,6499,processed_transcript
ENST00000494058,ENSG00000204351,SKIV2L,6499,retained_intron
ENST00000484835,ENSG00000204351,SKIV2L,6499,retained_intron
ENST00000483553,ENSG00000204351,SKIV2L,6499,nonsense_mediated_decay
ENST00000471818,ENSG00000204351,SKIV2L,6499,processed_transcript
ENST00000485349,ENSG00000204351,SKIV2L,6499,retained_intron
ENST00000491994,ENSG00000204351,SKIV2L,6499,protein_coding
ENST00000470453,ENSG00000204351,SKIV2L,6499,processed_transcript
ENST00000414204,ENSG00000221988,PPT2,9374,protein_coding
ENST00000361568,ENSG00000221988,PPT2,9374,protein_coding
ENST00000478521,ENSG00000221988,PPT2,9374,processed_transcript
ENST00000395523,ENSG00000221988,PPT2,9374,protein_coding
ENST00000324816,ENSG00000221988,PPT2,9374,protein_coding
ENST00000375137,ENSG00000221988,PPT2,9374,protein_coding
ENST00000375143,ENSG00000221988,PPT2,9374,protein_coding
ENST00000424499,ENSG00000221988,PPT2,9374,protein_coding
ENST00000493548,ENSG00000221988,PPT2,9374,processed_transcript
ENST00000436118,ENSG00000221988,PPT2,9374,nonsense_mediated_decay
ENST00000465047,ENSG00000221988,PPT2,9374,processed_transcript
ENST00000495908,ENSG00000221988,PPT2,9374,retained_intron
ENST00000487761,ENSG00000213654,GPSM3,63940,protein_coding
ENST00000472768,ENSG00000213654,GPSM3,63940,nonsense_mediated_decay
ENST00000375040,ENSG00000213654,GPSM3,63940,protein_coding
ENST00000375043,ENSG00000213654,GPSM3,63940,protein_coding
ENST00000619085,ENSG00000213654,GPSM3,63940,protein_coding
ENST00000482399,ENSG00000223501,VPS52,6293,protein_coding
ENST00000445902,ENSG00000223501,VPS52,6293,protein_coding
ENST00000478934,ENSG00000223501,VPS52,6293,processed_transcript
ENST00000495981,ENSG00000223501,VPS52,6293,processed_transcript
ENST00000493674,ENSG00000223501,VPS52,6293,processed_transcript
ENST00000471309,ENSG00000223501,VPS52,6293,processed_transcript
ENST00000461743,ENSG00000223501,VPS52,6293,retained_intron
ENST00000493379,ENSG00000223501,VPS52,6293,retained_intron
ENST00000495755,ENSG00000223501,VPS52,6293,retained_intron
ENST00000463486,ENSG00000223501,VPS52,6293,processed_transcript
ENST00000464425,ENSG00000223501,VPS52,6293,processed_transcript
ENST00000430124,ENSG00000096395,MLN,4295,protein_coding
ENST00000266003,ENSG00000096395,MLN,4295,protein_coding
ENST00000507738,ENSG00000096395,MLN,4295,protein_coding
ENST00000607016,ENSG00000272325,NUDT3,11165,protein_coding
ENST00000605528,ENSG00000270800,RPS10-NUDT3,100529239,protein_coding
ENST00000344700,ENSG00000124614,RPS10,6204,protein_coding
ENST00000464218,ENSG00000124614,RPS10,6204,processed_transcript
ENST00000467531,ENSG00000124614,RPS10,6204,processed_transcript
ENST00000494077,ENSG00000124614,RPS10,6204,processed_transcript
ENST00000326199,ENSG00000124614,RPS10,6204,protein_coding
ENST00000621356,ENSG00000124614,RPS10,6204,protein_coding
ENST00000480942,ENSG00000124614,RPS10,6204,processed_transcript
ENST00000356757,ENSG00000172738,TMEM217,221468,protein_coding
ENST00000336655,ENSG00000172738,TMEM217,221468,protein_coding
ENST00000497775,ENSG00000172738,TMEM217,221468,processed_transcript
ENST00000478262,ENSG00000172738,TMEM217,221468,processed_transcript
ENST00000482580,ENSG00000172738,TMEM217,221468,processed_transcript
ENST00000357219,ENSG00000172738,TMEM217,221468,retained_intron
ENST00000373491,ENSG00000065491,TBC1D22B,55633,protein_coding
ENST00000373408,ENSG00000198937,CCDC167,154467,protein_coding
ENST00000244669,ENSG00000124701,APOBEC2,10930,protein_coding
ENST00000304672,ENSG00000171611,PTCRA,171558,protein_coding
ENST00000441198,ENSG00000171611,PTCRA,171558,protein_coding
ENST00000446507,ENSG00000171611,PTCRA,171558,protein_coding
ENST00000616441,ENSG00000171611,PTCRA,171558,protein_coding
ENST00000394142,ENSG00000137161,CNPY3,10695,protein_coding
ENST00000372836,ENSG00000137161,CNPY3,10695,protein_coding
ENST00000485511,ENSG00000112640,PPP2R5D,5528,protein_coding
ENST00000394110,ENSG00000112640,PPP2R5D,5528,protein_coding
ENST00000472118,ENSG00000112640,PPP2R5D,5528,protein_coding
ENST00000230402,ENSG00000112640,PPP2R5D,5528,nonsense_mediated_decay
ENST00000461010,ENSG00000112640,PPP2R5D,5528,protein_coding
ENST00000470467,ENSG00000112640,PPP2R5D,5528,protein_coding
ENST00000467447,ENSG00000112640,PPP2R5D,5528,retained_intron
ENST00000482315,ENSG00000112640,PPP2R5D,5528,retained_intron
ENST00000486843,ENSG00000112640,PPP2R5D,5528,protein_coding
ENST00000532171,ENSG00000137225,CAPN11,11131,protein_coding
ENST00000398776,ENSG00000137225,CAPN11,11131,protein_coding
ENST00000526118,ENSG00000137225,CAPN11,11131,nonsense_mediated_decay
ENST00000524554,ENSG00000137225,CAPN11,11131,retained_intron
ENST00000533604,ENSG00000137225,CAPN11,11131,retained_intron
ENST00000475057,ENSG00000196284,SUPT3H,8464,nonsense_mediated_decay
ENST00000306867,ENSG00000196284,SUPT3H,8464,protein_coding
ENST00000371460,ENSG00000196284,SUPT3H,8464,protein_coding
ENST00000371459,ENSG00000196284,SUPT3H,8464,protein_coding
ENST00000371458,ENSG00000196284,SUPT3H,8464,protein_coding
ENST00000459689,ENSG00000196284,SUPT3H,8464,processed_transcript
ENST00000619708,ENSG00000146233,CYP39A1,51302,protein_coding
ENST00000275016,ENSG00000146233,CYP39A1,51302,protein_coding
ENST00000489657,ENSG00000146233,CYP39A1,51302,processed_transcript
ENST00000476076,ENSG00000146233,CYP39A1,51302,processed_transcript
ENST00000480804,ENSG00000146233,CYP39A1,51302,processed_transcript
ENST00000529246,ENSG00000197261,C6orf141,135398,protein_coding
ENST00000414696,ENSG00000197261,C6orf141,135398,nonsense_mediated_decay
ENST00000371194,ENSG00000197261,C6orf141,135398,nonsense_mediated_decay
ENST00000424426,ENSG00000197261,C6orf141,135398,processed_transcript
ENST00000415078,ENSG00000197261,C6orf141,135398,nonsense_mediated_decay
ENST00000526429,ENSG00000197261,C6orf141,135398,retained_intron
ENST00000530382,ENSG00000197261,C6orf141,135398,retained_intron
ENST00000008391,ENSG00000008197,TFAP2D,83741,protein_coding
ENST00000492804,ENSG00000008197,TFAP2D,83741,processed_transcript
ENST00000493422,ENSG00000244067,GSTA2,2939,protein_coding
ENST00000370989,ENSG00000182793,GSTA5,221357,protein_coding
ENST00000475052,ENSG00000182793,GSTA5,221357,processed_transcript
ENST00000284562,ENSG00000182793,GSTA5,221357,protein_coding
ENST00000619736,ENSG00000182793,GSTA5,221357,protein_coding
ENST00000616666,ENSG00000174156,GSTA3,2940,protein_coding
ENST00000370968,ENSG00000174156,GSTA3,2940,protein_coding
ENST00000211122,ENSG00000174156,GSTA3,2940,protein_coding
ENST00000431899,ENSG00000174156,GSTA3,2940,protein_coding
ENST00000357250,ENSG00000112280,COL9A1,1297,protein_coding
ENST00000320755,ENSG00000112280,COL9A1,1297,protein_coding
ENST00000486080,ENSG00000112280,COL9A1,1297,processed_transcript
ENST00000489611,ENSG00000112280,COL9A1,1297,processed_transcript
ENST00000447041,ENSG00000112280,COL9A1,1297,processed_transcript
ENST00000493682,ENSG00000112280,COL9A1,1297,retained_intron
ENST00000360859,ENSG00000112280,COL9A1,1297,processed_transcript
ENST00000489861,ENSG00000112280,COL9A1,1297,retained_intron
ENST00000470652,ENSG00000112280,COL9A1,1297,retained_intron
ENST00000370496,ENSG00000112280,COL9A1,1297,protein_coding
ENST00000514185,ENSG00000082269,FAM135A,57579,processed_transcript
ENST00000418814,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000505769,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000515323,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000508844,ENSG00000082269,FAM135A,57579,processed_transcript
ENST00000515280,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000507085,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000457062,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000361499,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000370479,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000194672,ENSG00000082269,FAM135A,57579,nonsense_mediated_decay
ENST00000505868,ENSG00000082269,FAM135A,57579,protein_coding
ENST00000393299,ENSG00000082269,FAM135A,57579,retained_intron
ENST00000425415,ENSG00000082269,FAM135A,57579,retained_intron
ENST00000507049,ENSG00000082269,FAM135A,57579,retained_intron
ENST00000505675,ENSG00000082269,FAM135A,57579,retained_intron
ENST00000468640,ENSG00000154079,C6orf57,135154,processed_transcript
ENST00000370474,ENSG00000154079,C6orf57,135154,protein_coding
ENST00000629867,ENSG00000281602,AL133475.1,NA,protein_coding
ENST00000412306,ENSG00000112773,FAM46A,55603,protein_coding
ENST00000369754,ENSG00000112773,FAM46A,55603,protein_coding
ENST00000320172,ENSG00000112773,FAM46A,55603,protein_coding
ENST00000369756,ENSG00000112773,FAM46A,55603,protein_coding
ENST00000423467,ENSG00000112773,FAM46A,55603,protein_coding
ENST00000536676,ENSG00000186231,KLHL32,114792,protein_coding
ENST00000539200,ENSG00000186231,KLHL32,114792,protein_coding
ENST00000544166,ENSG00000186231,KLHL32,114792,protein_coding
ENST00000369261,ENSG00000186231,KLHL32,114792,protein_coding
ENST00000369254,ENSG00000186231,KLHL32,114792,protein_coding
ENST00000620278,ENSG00000186231,KLHL32,114792,protein_coding
ENST00000447886,ENSG00000186231,KLHL32,114792,protein_coding
ENST00000328345,ENSG00000184486,POU3F2,5454,protein_coding
ENST00000369244,ENSG00000112234,FBXL4,26235,protein_coding
ENST00000229971,ENSG00000112234,FBXL4,26235,protein_coding
ENST00000421544,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000413795,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000369138,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000358361,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000369134,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000318991,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000369137,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000455610,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000436862,ENSG00000164418,GRIK2,2898,protein_coding
ENST00000487395,ENSG00000164418,GRIK2,2898,retained_intron
ENST00000487161,ENSG00000164418,GRIK2,2898,retained_intron
ENST00000417143,ENSG00000243587,C6orf183,NA,polymorphic_pseudogene
ENST00000453496,ENSG00000243587,C6orf183,NA,processed_transcript
ENST00000456101,ENSG00000135596,MICAL1,64780,retained_intron
ENST00000358577,ENSG00000135596,MICAL1,64780,protein_coding
ENST00000358807,ENSG00000135596,MICAL1,64780,protein_coding
ENST00000465904,ENSG00000135596,MICAL1,64780,retained_intron
ENST00000630715,ENSG00000135596,MICAL1,64780,protein_coding
ENST00000433205,ENSG00000135596,MICAL1,64780,protein_coding
ENST00000483856,ENSG00000135596,MICAL1,64780,processed_transcript
ENST00000431946,ENSG00000135596,MICAL1,64780,protein_coding
ENST00000230122,ENSG00000112365,ZBTB24,9841,protein_coding
ENST00000329970,ENSG00000155115,GTF3C6,112495,protein_coding
ENST00000480191,ENSG00000155115,GTF3C6,112495,processed_transcript
ENST00000368557,ENSG00000183807,FAM162B,221303,protein_coding
ENST00000618192,ENSG00000196569,LAMA2,3908,protein_coding
ENST00000617695,ENSG00000196569,LAMA2,3908,protein_coding
ENST00000421865,ENSG00000196569,LAMA2,3908,protein_coding
ENST00000466230,ENSG00000196569,LAMA2,3908,processed_transcript
ENST00000498257,ENSG00000196569,LAMA2,3908,processed_transcript
ENST00000494137,ENSG00000196569,LAMA2,3908,processed_transcript
ENST00000418593,ENSG00000112303,VNN2,8875,nonsense_mediated_decay
